OrderDate,CustomerID,Segment,State,Region,ProductID,Category,SubCategory,Sales,Profit,ShippingCost,OrderPriority
2014/12/3,VW-21775,Corporate,California,West,OFF-PA-10004475,Office Supplies,Paper,109.92,53.8608,26.87,High
2014/12/3,VW-21775,Corporate,California,West,OFF-PA-10003893,Office Supplies,Paper,8.56,3.852,1.46,High
2014/12/3,DB-12910,Home Office,Florida,South,OFF-BI-10002429,Office Supplies,Binders,45.66,-33.484,3.44,High
2014/12/4,CC-12550,Consumer,Texas,Central,OFF-PA-10003729,Office Supplies,Paper,10.368,3.6288,1.1,High
2014/12/4,CS-12460,Consumer,New York,East,OFF-BI-10001524,Office Supplies,Binders,83.92,29.372,7.41,Medium
2014/12/4,CS-12460,Consumer,New York,East,TEC-PH-10000576,Technology,Phones,136.99,36.9873,2.61,Medium
2014/12/4,CS-12460,Consumer,New York,East,OFF-BI-10001553,Office Supplies,Binders,14.624,5.1184,0.78,Medium
2014/12/4,CS-12460,Consumer,New York,East,OFF-LA-10001317,Office Supplies,Labels,3.15,1.512,0.18,Medium
2014/12/4,LC-16870,Consumer,Colorado,West,TEC-AC-10002006,Technology,Accessories,102.336,14.0712,11.91,High
2014/12/4,LC-16870,Consumer,Colorado,West,OFF-SU-10004782,Office Supplies,Supplies,47.32,5.915,5.84,High
2014/12/4,LC-16870,Consumer,Colorado,West,FUR-FU-10004351,Furniture,Furnishings,23.376,7.0128,4.19,High
2014/12/4,LC-16870,Consumer,Colorado,West,FUR-FU-10004053,Furniture,Furnishings,16.192,4.6552,3.39,High
2014/12/4,LC-16870,Consumer,Colorado,West,TEC-AC-10002006,Technology,Accessories,76.752,10.5534,2.18,High
2014/12/4,LC-16870,Consumer,Colorado,West,FUR-FU-10004270,Furniture,Furnishings,16.72,3.344,1.32,High
2014/12/4,LC-16870,Consumer,Colorado,West,OFF-PA-10002246,Office Supplies,Paper,10.32,3.741,1.24,High
2014/12/4,LC-16870,Consumer,Colorado,West,OFF-AR-10003856,Office Supplies,Art,13.344,1.0008,1.18,High
2014/12/4,MC-17575,Consumer,North Carolina,South,OFF-AP-10002350,Office Supplies,Appliances,45.216,4.5216,6.89,Low
2014/12/4,MC-17575,Consumer,North Carolina,South,OFF-BI-10004233,Office Supplies,Binders,28.782,-21.1068,4.13,Low
2014/12/4,MC-17575,Consumer,North Carolina,South,OFF-PA-10001892,Office Supplies,Paper,24.448,8.8624,2.88,Low
2014/12/4,MV-17485,Consumer,Texas,Central,FUR-FU-10000820,Furniture,Furnishings,13.592,-14.2716,0.82,Medium
2014/12/4,ND-18370,Consumer,Florida,South,TEC-AC-10001990,Technology,Accessories,47.992,7.1988,7,High
2014/12/4,TC-21295,Consumer,California,West,OFF-PA-10000357,Office Supplies,Paper,166.44,79.8912,36.43,High
2014/12/4,CM-12655,Home Office,Washington,West,FUR-TA-10002958,Furniture,Tables,521.96,88.7332,84.78,Medium
2014/12/5,CB-12415,Consumer,Illinois,Central,OFF-ST-10000532,Office Supplies,Storage,61.568,4.6176,4.45,Medium
2014/12/5,CM-12160,Consumer,Pennsylvania,East,OFF-BI-10004364,Office Supplies,Binders,5.346,-4.455,0.25,Medium
2014/12/5,DO-13645,Consumer,New Jersey,East,FUR-CH-10004860,Furniture,Chairs,302.94,18.1764,22.38,Medium
2014/12/5,DO-13645,Consumer,New Jersey,East,FUR-CH-10003817,Furniture,Chairs,182.22,45.555,7.9,Medium
2014/12/5,DO-13645,Consumer,New Jersey,East,FUR-FU-10002506,Furniture,Furnishings,12.99,1.5588,0.89,Medium
2014/12/5,LR-16915,Consumer,Tennessee,South,TEC-MA-10001856,Technology,Machines,649,-272.58,31.87,Medium
2014/12/5,LT-16765,Consumer,Ohio,East,OFF-PA-10000241,Office Supplies,Paper,74.352,23.235,5.91,Medium
2014/12/5,TP-21130,Consumer,Minnesota,Central,TEC-AC-10001539,Technology,Accessories,399.95,143.982,26.45,Medium
2014/12/5,TP-21130,Consumer,Minnesota,Central,TEC-AC-10004595,Technology,Accessories,142.8,29.988,12.39,Medium
2014/12/5,TP-21130,Consumer,Minnesota,Central,OFF-AR-10001315,Office Supplies,Art,8.8,2.552,0.56,Medium
2014/12/5,CS-12250,Corporate,California,West,OFF-PA-10001838,Office Supplies,Paper,11.76,5.7624,2.14,High
2014/12/5,DV-13045,Corporate,Pennsylvania,East,FUR-CH-10001797,Furniture,Chairs,188.552,-2.6936,38.24,High
2014/12/5,KE-16420,Corporate,Pennsylvania,East,FUR-FU-10001918,Furniture,Furnishings,11.352,2.6961,0.5,Medium
2014/12/5,MS-17980,Corporate,Pennsylvania,East,TEC-AC-10000580,Technology,Accessories,255.968,-28.7964,23.17,Medium
2014/12/5,MS-17980,Corporate,Pennsylvania,East,FUR-CH-10004540,Furniture,Chairs,239.96,-10.284,19.4,Medium
2014/12/5,MS-17980,Corporate,Pennsylvania,East,FUR-FU-10004093,Furniture,Furnishings,54.768,6.846,4.88,Medium
2014/12/5,MS-17980,Corporate,Pennsylvania,East,OFF-PA-10002709,Office Supplies,Paper,23.92,8.671,1.51,Medium
2014/12/5,MS-17980,Corporate,Pennsylvania,East,OFF-AR-10000716,Office Supplies,Art,13.392,3.1806,1.02,Medium
2014/12/6,AB-10165,Consumer,Washington,West,OFF-BI-10001617,Office Supplies,Binders,24.816,8.3754,2.02,Medium
2014/12/6,AB-10165,Consumer,Washington,West,OFF-BI-10000145,Office Supplies,Binders,14.976,5.4288,1.15,Medium
2014/12/6,BF-11080,Consumer,New York,East,OFF-PA-10000007,Office Supplies,Paper,21.6,9.936,2.85,High
2014/12/6,BF-11080,Consumer,New York,East,OFF-LA-10000248,Office Supplies,Labels,11.07,5.2029,1.38,High
2014/12/6,CS-11950,Consumer,New York,East,FUR-FU-10001934,Furniture,Furnishings,41.96,10.9096,4.44,Medium
2014/12/6,CS-11950,Consumer,New York,East,OFF-LA-10003766,Office Supplies,Labels,9.45,4.536,1.77,Medium
2014/12/6,NP-18325,Consumer,California,West,OFF-PA-10003039,Office Supplies,Paper,92.94,41.823,18.58,Critical
2014/12/6,RB-19570,Consumer,Indiana,Central,OFF-AP-10004532,Office Supplies,Appliances,61.44,16.5888,17.4,High
2014/12/6,RB-19570,Consumer,Indiana,Central,TEC-AC-10003832,Technology,Accessories,99.39,40.7499,4.48,High
2014/12/6,RB-19570,Consumer,Indiana,Central,OFF-PA-10002137,Office Supplies,Paper,38.9,17.505,4.07,High
2014/12/6,QJ-19255,Corporate,Vermont,East,TEC-AC-10001013,Technology,Accessories,205.03,67.6599,9.36,Medium
2014/12/6,SM-20950,Corporate,New York,East,OFF-AP-10001271,Office Supplies,Appliances,254.9,68.823,20.52,Medium
2014/12/6,SM-20950,Corporate,New York,East,FUR-FU-10000521,Furniture,Furnishings,58.68,18.1908,4.14,Medium
2014/12/6,SM-20950,Corporate,New York,East,FUR-FU-10001487,Furniture,Furnishings,20.94,6.0726,1.12,Medium
2014/12/6,PB-18805,Home Office,Washington,West,OFF-BI-10001543,Office Supplies,Binders,172.752,60.4632,36.23,High
2014/12/6,PB-18805,Home Office,Washington,West,FUR-FU-10003268,Furniture,Furnishings,199.9,39.98,34.71,High
2014/12/6,PB-18805,Home Office,Washington,West,OFF-BI-10001524,Office Supplies,Binders,83.92,29.372,15.35,High
2014/12/6,PB-18805,Home Office,Washington,West,TEC-PH-10000148,Technology,Phones,31.176,-7.0146,7.21,High
2014/12/6,PB-18805,Home Office,Washington,West,OFF-BI-10002071,Office Supplies,Binders,9.296,3.0212,2.48,High
2014/12/7,BN-11470,Corporate,California,West,OFF-ST-10003221,Office Supplies,Storage,10.68,2.8836,2.12,High
2014/12/8,BH-11710,Consumer,Mississippi,South,OFF-AP-10004540,Office Supplies,Appliances,320.64,89.7792,33.76,High
2014/12/8,BH-11710,Consumer,Mississippi,South,TEC-AC-10001266,Technology,Accessories,52,23.4,6.94,High
2014/12/8,DC-13285,Consumer,Virginia,South,FUR-FU-10000175,Furniture,Furnishings,82.38,25.5378,6.56,Medium
2014/12/8,FP-14320,Consumer,California,West,TEC-PH-10002496,Technology,Phones,374.376,46.797,26.19,High
2014/12/8,SH-20395,Consumer,Ohio,East,TEC-AC-10002567,Technology,Accessories,127.984,25.5968,19.97,Medium
2014/12/8,DS-13180,Corporate,Texas,Central,OFF-PA-10000304,Office Supplies,Paper,15.552,5.4432,0.42,Medium
2014/12/8,DS-13180,Corporate,Texas,Central,OFF-FA-10000611,Office Supplies,Fasteners,3.552,1.2432,0.25,Medium
2014/12/8,HG-14965,Corporate,Illinois,Central,OFF-BI-10001120,Office Supplies,Binders,1889.99,-2929.4845,129.51,Medium
2014/12/8,TC-21535,Home Office,California,West,OFF-PA-10000380,Office Supplies,Paper,50.04,25.02,3.05,Medium
2014/12/9,DL-13315,Consumer,New York,East,OFF-ST-10004123,Office Supplies,Storage,272.94,0,28.84,Medium
2014/12/9,DL-13315,Consumer,New York,East,FUR-FU-10004952,Furniture,Furnishings,109.48,33.9388,6.49,Medium
2014/12/9,DL-13315,Consumer,New York,East,OFF-ST-10002352,Office Supplies,Storage,31.92,8.2992,4.59,Medium
2014/12/9,DL-13315,Consumer,New York,East,OFF-PA-10003172,Office Supplies,Paper,19.44,9.3312,1.75,Medium
2014/12/9,EG-13900,Consumer,Pennsylvania,East,FUR-CH-10003396,Furniture,Chairs,215.544,-58.5048,28.18,Low
2014/12/9,JP-15520,Consumer,Wisconsin,Central,OFF-AP-10003590,Office Supplies,Appliances,1089.75,305.13,47.67,Medium
2014/12/9,JP-15520,Consumer,Wisconsin,Central,FUR-BO-10003159,Furniture,Bookcases,459.92,41.3928,39.55,Medium
2014/12/9,JP-15520,Consumer,Wisconsin,Central,TEC-AC-10003023,Technology,Accessories,178.11,32.0598,15.11,Medium
2014/12/9,JP-15520,Consumer,Wisconsin,Central,OFF-PA-10002713,Office Supplies,Paper,27.52,12.6592,1.86,Medium
2014/12/9,JP-15520,Consumer,Wisconsin,Central,OFF-LA-10003510,Office Supplies,Labels,61.06,28.0876,1.69,Medium
2014/12/9,KH-16510,Consumer,California,West,FUR-BO-10001972,Furniture,Bookcases,1336.829,31.4548,88.47,Medium
2014/12/9,KH-16510,Consumer,California,West,FUR-TA-10002041,Furniture,Tables,1004.024,-112.9527,48.77,Medium
2014/12/9,KH-16510,Consumer,California,West,TEC-CO-10004115,Technology,Copiers,1199.976,434.9913,26.04,Medium
2014/12/9,KH-16510,Consumer,California,West,TEC-AC-10000158,Technology,Accessories,179.95,37.7895,7.33,Medium
2014/12/9,KH-16510,Consumer,California,West,FUR-CH-10003956,Furniture,Chairs,113.568,-18.4548,6.39,Medium
2014/12/9,KH-16510,Consumer,California,West,OFF-PA-10001970,Office Supplies,Paper,55.98,27.4302,4.74,Medium
2014/12/9,KH-16510,Consumer,California,West,OFF-PA-10003724,Office Supplies,Paper,27.15,13.3035,2.17,Medium
2014/12/9,KH-16510,Consumer,California,West,OFF-LA-10003766,Office Supplies,Labels,28.35,13.608,2.07,Medium
2014/12/9,KH-16510,Consumer,California,West,OFF-PA-10002893,Office Supplies,Paper,9.68,4.6464,0.64,Medium
2014/12/9,LF-17185,Consumer,California,West,OFF-PA-10003651,Office Supplies,Paper,60.12,28.8576,17.69,Critical
2014/12/9,LF-17185,Consumer,California,West,FUR-FU-10002703,Furniture,Furnishings,128.9,15.468,17.48,Critical
2014/12/9,LF-17185,Consumer,California,West,OFF-ST-10003327,Office Supplies,Storage,29.79,8.6391,7.63,Critical
2014/12/9,MJ-17740,Consumer,Pennsylvania,East,TEC-PH-10001924,Technology,Phones,83.988,-20.997,6.33,Medium
2014/12/9,MJ-17740,Consumer,Pennsylvania,East,OFF-AR-10004441,Office Supplies,Art,13.248,3.6432,2.18,Medium
2014/12/9,AS-10225,Corporate,California,West,OFF-AP-10002670,Office Supplies,Appliances,69.48,20.844,12.04,High
2014/12/9,DM-13345,Corporate,California,West,OFF-BI-10001670,Office Supplies,Binders,90.48,33.93,9.14,Low
2014/12/9,DM-13345,Corporate,California,West,OFF-ST-10001837,Office Supplies,Storage,42.76,11.1176,6.21,Low
2014/12/9,DM-13345,Corporate,California,West,OFF-BI-10002854,Office Supplies,Binders,22.424,8.409,2.39,Low
2014/12/9,DM-13345,Corporate,California,West,OFF-PA-10003022,Office Supplies,Paper,87.92,40.4432,2.27,Low
2014/12/9,CW-11905,Home Office,Rhode Island,East,OFF-ST-10000036,Office Supplies,Storage,592.74,160.0398,37.69,High
2014/12/10,AH-10585,Consumer,Illinois,Central,OFF-PA-10004965,Office Supplies,Paper,15.984,4.995,1.62,Medium
2014/12/10,DB-13210,Consumer,Michigan,Central,TEC-AC-10004859,Technology,Accessories,104.88,41.952,10.29,Medium
2014/12/10,DB-13210,Consumer,Michigan,Central,OFF-BI-10001636,Office Supplies,Binders,33.72,15.5112,2.45,Medium
2014/12/10,DB-13210,Consumer,Michigan,Central,OFF-AR-10001860,Office Supplies,Art,34.7,12.492,2.07,Medium
2014/12/10,DB-13210,Consumer,Michigan,Central,OFF-PA-10000349,Office Supplies,Paper,14.94,7.0218,1.13,Medium
2014/12/10,HF-14995,Consumer,Indiana,Central,OFF-PA-10000575,Office Supplies,Paper,33.45,15.387,3.24,Medium
2014/12/10,HF-14995,Consumer,Indiana,Central,OFF-BI-10004182,Office Supplies,Binders,10.4,5.096,0.49,Medium
2014/12/10,JL-15835,Consumer,Kentucky,South,TEC-CO-10001046,Technology,Copiers,1399.98,629.991,176.63,High
2014/12/10,JL-15835,Consumer,Kentucky,South,OFF-AP-10000159,Office Supplies,Appliances,214.9,62.321,34.47,High
2014/12/10,JL-15835,Consumer,Kentucky,South,TEC-AC-10001013,Technology,Accessories,146.45,48.3285,13.98,High
2014/12/10,JL-15835,Consumer,Kentucky,South,OFF-BI-10004236,Office Supplies,Binders,29.36,13.5056,7.4,High
2014/12/10,JL-15835,Consumer,Kentucky,South,OFF-ST-10004963,Office Supplies,Storage,15.14,0.6056,2.57,High
2014/12/10,JL-15835,Consumer,Kentucky,South,OFF-BI-10003274,Office Supplies,Binders,15.92,7.4824,1.62,High
2014/12/10,JL-15835,Consumer,Kentucky,South,OFF-LA-10004409,Office Supplies,Labels,5.76,2.6496,1.32,High
2014/12/10,LE-16810,Consumer,California,West,TEC-PH-10001918,Technology,Phones,444.768,44.4768,41.85,Medium
2014/12/10,LH-16900,Consumer,Illinois,Central,OFF-PA-10001019,Office Supplies,Paper,143.856,48.5514,22.1,Low
2014/12/10,LW-17215,Consumer,Michigan,Central,OFF-BI-10000088,Office Supplies,Binders,54.9,26.901,1.95,Medium
2014/12/10,RD-19720,Consumer,Pennsylvania,East,OFF-BI-10001116,Office Supplies,Binders,11.088,-8.1312,0.67,Medium
2014/12/10,CA-12310,Corporate,Ohio,East,OFF-EN-10004386,Office Supplies,Envelopes,57.576,21.591,6.43,Medium
2014/12/10,CA-12310,Corporate,Ohio,East,OFF-ST-10004180,Office Supplies,Storage,37.208,-7.4416,2.14,Medium
2014/12/10,DK-12835,Corporate,Michigan,Central,FUR-CH-10000847,Furniture,Chairs,872.94,226.9644,50.66,Medium
2014/12/10,DK-12835,Corporate,Michigan,Central,OFF-PA-10001293,Office Supplies,Paper,12.96,6.2208,1.23,Medium
2014/12/10,DK-12835,Corporate,Michigan,Central,OFF-BI-10003982,Office Supplies,Binders,41.54,19.5238,1.22,Medium
2014/12/10,KB-16600,Corporate,Texas,Central,OFF-ST-10000615,Office Supplies,Storage,27.24,2.724,4.82,Medium
2014/12/10,KB-16600,Corporate,Texas,Central,FUR-FU-10000260,Furniture,Furnishings,9.708,-5.8248,1.08,Medium
2014/12/10,KB-16600,Corporate,Texas,Central,OFF-BI-10004182,Office Supplies,Binders,1.248,-1.9344,0.1,Medium
2014/12/10,KM-16225,Corporate,Pennsylvania,East,OFF-AR-10004757,Office Supplies,Art,2.624,0.4264,0.15,Medium
2014/12/10,NC-18535,Corporate,Arizona,West,OFF-PA-10004359,Office Supplies,Paper,419.4,146.79,43.86,High
2014/12/10,NC-18535,Corporate,Arizona,West,OFF-BI-10000279,Office Supplies,Binders,13.005,-9.9705,0.94,High
2014/12/10,AT-10435,Home Office,California,West,FUR-TA-10003748,Furniture,Tables,896.328,22.4082,31.39,Medium
2014/12/10,AT-10435,Home Office,California,West,OFF-AP-10001394,Office Supplies,Appliances,189,68.04,14.17,Medium
2014/12/10,AT-10435,Home Office,California,West,OFF-AR-10000122,Office Supplies,Art,11.16,2.79,1.5,Medium
2014/12/10,DB-12910,Home Office,California,West,FUR-BO-10001519,Furniture,Bookcases,148.257,15.6978,21.5,High
2014/12/11,AG-10330,Consumer,California,West,TEC-PH-10003215,Technology,Phones,95.84,34.742,2.74,Medium
2014/12/11,AG-10330,Consumer,California,West,OFF-PA-10002005,Office Supplies,Paper,12.96,6.2208,0.65,Medium
2014/12/11,AW-10840,Consumer,Pennsylvania,East,FUR-FU-10004306,Furniture,Furnishings,310.88,23.316,65.52,Critical
2014/12/11,AW-10840,Consumer,Pennsylvania,East,OFF-PA-10000788,Office Supplies,Paper,10.368,3.6288,3.38,Critical
2014/12/11,BT-11680,Consumer,Florida,South,FUR-FU-10001940,Furniture,Furnishings,19.104,5.7312,1.03,High
2014/12/11,CC-12220,Consumer,Connecticut,East,OFF-AP-10000026,Office Supplies,Appliances,426.79,123.7691,67.32,High
2014/12/11,CC-12220,Consumer,Connecticut,East,OFF-EN-10004030,Office Supplies,Envelopes,10.86,5.1042,1.67,High
2014/12/11,HA-14920,Consumer,Pennsylvania,East,TEC-AC-10003116,Technology,Accessories,14.2,3.3725,0.64,Medium
2014/12/11,MC-17845,Consumer,Nevada,West,FUR-TA-10004256,Furniture,Tables,1669.6,116.872,135.86,High
2014/12/11,WB-21850,Consumer,Pennsylvania,East,FUR-FU-10001475,Furniture,Furnishings,87.92,15.386,13.85,Critical
2014/12/11,WB-21850,Consumer,Pennsylvania,East,OFF-BI-10000014,Office Supplies,Binders,3.273,-2.5093,1.36,Critical
2014/12/11,BP-11185,Corporate,Washington,West,OFF-ST-10000060,Office Supplies,Storage,324.9,38.988,24.29,High
2014/12/11,BP-11185,Corporate,Washington,West,TEC-AC-10004510,Technology,Accessories,49.08,4.908,7.38,High
2014/12/11,BP-11185,Corporate,California,West,OFF-BI-10001597,Office Supplies,Binders,65.568,22.9488,2.53,Medium
2014/12/11,BP-11185,Corporate,Washington,West,OFF-AR-10000799,Office Supplies,Art,18.24,5.2896,2.15,High
2014/12/11,BP-11185,Corporate,California,West,OFF-BI-10001097,Office Supplies,Binders,19.936,7.2268,1.52,Medium
2014/12/11,JE-16165,Corporate,South Carolina,South,FUR-FU-10002364,Furniture,Furnishings,14.76,4.2804,1.38,Medium
2014/12/11,LS-16975,Home Office,Nebraska,Central,OFF-BI-10004965,Office Supplies,Binders,34.5,15.525,5.06,High
2014/12/11,SU-20665,Home Office,Mississippi,South,TEC-AC-10001838,Technology,Accessories,599.97,257.9871,54.56,Medium
2014/12/11,SU-20665,Home Office,Mississippi,South,TEC-PH-10000148,Technology,Phones,38.97,0.7794,5.96,Medium
2014/12/11,SU-20665,Home Office,Mississippi,South,OFF-BI-10003476,Office Supplies,Binders,45.84,22.0032,3.94,Medium
2014/12/12,AA-10375,Consumer,New York,East,TEC-PH-10004522,Technology,Phones,116.98,29.245,10.69,High
2014/12/12,AA-10375,Consumer,New York,East,OFF-PA-10002245,Office Supplies,Paper,17.94,8.073,1.57,High
2014/12/12,AA-10375,Consumer,New York,East,OFF-BI-10002498,Office Supplies,Binders,14.952,5.0463,1.07,High
2014/12/12,AI-10855,Consumer,Pennsylvania,East,FUR-CH-10002961,Furniture,Chairs,63.686,-9.098,2.84,Medium
2014/12/12,DK-13375,Consumer,Texas,Central,OFF-AP-10001634,Office Supplies,Appliances,1.392,-3.7584,0.14,High
2014/12/12,MV-18190,Consumer,New York,East,TEC-AC-10001998,Technology,Accessories,39.98,13.5932,5.66,High
2014/12/12,MV-18190,Consumer,New York,East,OFF-BI-10000050,Office Supplies,Binders,23.36,7.884,3.32,High
2014/12/12,RB-19435,Consumer,New Jersey,East,OFF-BI-10004600,Office Supplies,Binders,735.98,331.191,52.13,Medium
2014/12/12,RB-19435,Consumer,New Jersey,East,OFF-BI-10004209,Office Supplies,Binders,40.2,18.09,2.03,Medium
2014/12/12,RB-19435,Consumer,New Jersey,East,OFF-AP-10003622,Office Supplies,Appliances,22.75,6.5975,1.67,Medium
2014/12/12,RR-19315,Consumer,Illinois,Central,FUR-CH-10003973,Furniture,Chairs,520.464,-14.8704,88.39,High
2014/12/12,RR-19315,Consumer,Illinois,Central,FUR-FU-10004306,Furniture,Furnishings,77.72,-66.062,9.18,High
2014/12/12,RR-19315,Consumer,Illinois,Central,OFF-PA-10001937,Office Supplies,Paper,10.368,3.6288,1.14,High
2014/12/12,AS-10285,Corporate,Illinois,Central,TEC-AC-10001284,Technology,Accessories,116.312,23.2624,21.6,Medium
2014/12/12,DV-13045,Corporate,Florida,South,FUR-TA-10004289,Furniture,Tables,721.875,-420,32.78,Medium
2014/12/12,DV-13045,Corporate,Florida,South,FUR-CH-10000225,Furniture,Chairs,64.784,-12.147,6.89,Medium
2014/12/12,DV-13045,Corporate,Florida,South,TEC-PH-10003555,Technology,Phones,73.568,-16.5528,4.48,Medium
2014/12/12,DV-13045,Corporate,Florida,South,OFF-AR-10001958,Office Supplies,Art,13.584,1.3584,1.4,Medium
2014/12/12,KN-16390,Corporate,Massachusetts,East,TEC-PH-10001527,Technology,Phones,128.85,3.8655,10.17,Medium
2014/12/12,NB-18655,Corporate,New Jersey,East,OFF-FA-10001561,Office Supplies,Fasteners,6.54,2.1582,0.34,High
2014/12/12,RS-19870,Home Office,Iowa,Central,OFF-EN-10003160,Office Supplies,Envelopes,7.28,3.4944,0.84,Medium
2014/12/12,RS-19870,Home Office,Iowa,Central,OFF-BI-10002012,Office Supplies,Binders,5.4,2.592,0.55,Medium
2014/12/14,EP-13915,Consumer,California,West,FUR-FU-10001473,Furniture,Furnishings,201.04,54.2808,13.44,Medium
2014/12/14,EP-13915,Consumer,California,West,OFF-PA-10003172,Office Supplies,Paper,38.88,18.6624,3.8,Medium
2014/12/14,EP-13915,Consumer,California,West,OFF-PA-10000232,Office Supplies,Paper,12.96,6.3504,0.85,Medium
2014/12/14,EP-13915,Consumer,California,West,OFF-LA-10004559,Office Supplies,Labels,8.64,4.2336,0.57,Medium
2014/12/14,MW-18220,Consumer,Washington,West,OFF-ST-10001325,Office Supplies,Storage,31.44,8.4888,1.41,High
2014/12/14,BP-11095,Corporate,New York,East,FUR-BO-10004015,Furniture,Bookcases,287.976,7.1994,17.81,Medium
2014/12/15,DB-13060,Consumer,Illinois,Central,FUR-FU-10002298,Furniture,Furnishings,266.352,-292.9872,42.9,High
2014/12/15,DB-13060,Consumer,Illinois,Central,OFF-AR-10002987,Office Supplies,Art,95.232,24.9984,24.69,High
2014/12/15,DB-13060,Consumer,Illinois,Central,FUR-FU-10004091,Furniture,Furnishings,56.328,-26.7558,9.5,High
2014/12/15,DB-13060,Consumer,Illinois,Central,TEC-AC-10004510,Technology,Accessories,39.264,-4.908,3.35,High
2014/12/15,LC-16885,Consumer,Texas,Central,FUR-TA-10000577,Furniture,Tables,974.988,-97.4988,67,Medium
2014/12/15,KL-16555,Corporate,Arkansas,South,TEC-AC-10004469,Technology,Accessories,159.8,70.312,25.83,Low
2014/12/15,KL-16555,Corporate,Arkansas,South,TEC-AC-10003038,Technology,Accessories,44.75,8.5025,7.06,Low
2014/12/15,BF-11170,Home Office,Massachusetts,East,TEC-CO-10002313,Technology,Copiers,1199.98,467.9922,150.76,High
2014/12/15,BF-11170,Home Office,Massachusetts,East,FUR-TA-10003473,Furniture,Tables,526.582,-52.6582,75.37,High
2014/12/15,BF-11170,Home Office,Massachusetts,East,OFF-ST-10002790,Office Supplies,Storage,73.85,2.2155,12.03,High
